Ticker,ATR,ATRP,ROC_1,ROC_3,ROC_5,ROC_10,ROC_21,RollingStalePct,RollMedDollarVol,RollingSameVolCount,Calculated_Cutoff,Passed_Vol_Check,Passed_Final
BE,1.68246499,0.07033717,0.01528014,0.07264574,0.01441900,0.02353445,-0.08527725,0.00000000,63917607.50000000,0.00000000,63997373.56077001,False,False
RPM,2.54468412,0.02040285,0.00476919,0.02503370,0.05430354,0.06517153,-0.04306595,0.00000000,63514315.22700000,0.00000000,63997373.56077001,False,False
RGA,4.49322986,0.02053034,-0.00393224,0.01534679,0.03207643,0.03523992,0.05452898,0.00000000,63390295.63300000,0.00000000,63997373.56077001,False,False
VIK,1.47730655,0.03096430,0.05693398,0.09905552,0.09201190,0.08902077,0.03380282,0.00000000,63218867.50000000,0.00000000,63997373.56077001,False,False
GFS,1.67222894,0.03879882,0.05301735,0.04687880,0.05224609,0.01459510,-0.01889369,0.00000000,62948134.49999999,0.00000000,63997373.56077001,False,False
VBK,4.80015718,0.01664762,0.00363390,0.02574875,0.03597208,0.03357314,-0.02354618,0.00000000,62941116.38100000,0.00000000,63997373.56077001,False,False
JAZZ,3.03352687,0.02503323,-0.01174360,-0.01447625,-0.00189441,-0.02084680,-0.03210863,0.00000000,62936664.00000000,0.00000000,63997373.56077001,False,False
RYAAY,1.08514152,0.02628849,0.01394979,-0.01220677,-0.01956677,-0.01842437,-0.05836219,0.00000000,62895294.27020000,0.00000000,63997373.56077001,False,False
NWSA,0.48498630,0.01780727,-0.00254534,-0.00435396,0.01667880,-0.00109297,-0.04258154,0.00000000,62526403.78330000,0.00000000,63997373.56077001,False,False
TTC,1.85456983,0.02270289,0.01078610,0.01373509,0.07751959,0.05476226,-0.02975052,0.00000000,62377771.12324999,0.00000000,63997373.56077001,False,False
CW,8.40946324,0.02296576,0.00276039,0.02038405,0.04780409,0.04431376,-0.04701005,0.00000000,62268604.46800000,1.00000000,63997373.56077001,False,False
UNM,1.25873399,0.01717278,0.00915281,0.02740563,0.04429010,0.02811032,0.01902694,0.00000000,62252294.88625000,0.00000000,63997373.56077001,False,False
FDN,4.24203206,0.01699941,0.01126601,0.02975282,0.02661785,0.02404793,-0.02993314,0.00000000,62074802.50000000,0.00000000,63997373.56077001,False,False
SPHY,0.08456255,0.00383867,0.00169153,0.01108429,0.01238069,0.00807684,0.00494510,0.00000000,61986688.41690000,0.00000000,63997373.56077001,False,False
SCI,1.40845525,0.01861111,0.00312955,0.00090994,0.00535770,-0.00658573,-0.10086518,0.00000000,61755188.01595000,0.00000000,63997373.56077001,False,False
CRS,6.76754692,0.03288649,0.02914112,0.05343851,0.11088019,0.17709138,0.17736076,0.00000000,61708059.18600000,0.00000000,63997373.56077001,False,False
EWBC,2.51616209,0.02558844,0.01316793,0.02324710,0.07795945,0.06700522,-0.01147343,0.00000000,61676164.75765000,0.00000000,63997373.56077001,False,False
JEF,2.42737697,0.03292729,0.01732449,0.05914426,0.05973653,-0.04138145,-0.07339505,0.00000000,61530217.88805000,0.00000000,63997373.56077001,False,False
FBND,0.18697844,0.00433861,-0.00022271,0.01102840,0.01012080,0.00000000,-0.00771788,0.00000000,61478200.35330001,0.00000000,63997373.56077001,False,False
WWD,4.26215945,0.02265046,0.00617056,0.02726325,0.06038714,0.10351278,0.08241297,0.00000000,61133377.44650000,0.00000000,63997373.56077001,False,False
AYI,8.07108624,0.02448774,-0.00118186,0.02605634,0.08222489,0.10665780,0.03925952,0.00000000,61028436.40000000,0.00000000,63997373.56077001,False,False
TM,3.43563572,0.01937862,-0.00385445,-0.02497374,-0.01466142,-0.06389921,0.03747528,0.00000000,60684061.24100000,0.00000000,63997373.56077001,False,False
AVUV,1.64814388,0.01687534,0.00414445,0.02023638,0.04889543,0.03050389,-0.02094724,0.00000000,60640087.22700000,0.00000000,63997373.56077001,False,False
SPSM,0.76273584,0.01684428,0.00523914,0.02446595,0.04373482,0.02606308,-0.03384207,0.00000000,60636980.63125001,0.00000000,63997373.56077001,False,False
VMBS,0.21827185,0.00502737,0.00000000,0.01206316,0.01206316,0.00066378,-0.00736871,0.00000000,60608984.60990000,0.00000000,63997373.56077001,False,False
TLH,0.81411968,0.00855146,0.00131156,0.02046233,0.01617839,-0.00481378,-0.02384546,0.00000000,60606522.14550000,0.00000000,63997373.56077001,False,False
BIO,10.49589119,0.03065299,-0.00598020,0.00052596,0.00193124,0.04982217,-0.00157457,0.00000000,60588268.00000000,0.00000000,63997373.56077001,False,False
AXTA,0.74104688,0.02042577,0.01738643,0.04583453,0.07528156,0.08104887,-0.03817603,0.00000000,60585212.00000000,0.00000000,63997373.56077001,False,False
MIDD,2.97223020,0.02092678,0.00275346,0.01959799,0.05598513,0.06047935,0.03686670,0.00000000,60470432.00000000,0.00000000,63997373.56077001,False,False
URBN,2.13372458,0.03878794,0.03382823,-0.01539288,-0.03423455,-0.03219564,0.00529971,0.00000000,60406421.00000000,0.00000000,63997373.56077001,False,False
MKL,33.18006765,0.01870280,0.00284335,0.03083672,0.06862674,0.03302161,0.02874456,0.00000000,60232204.00000000,0.00000000,63997373.56077001,False,False
BMO,1.36475675,0.01424576,-0.00131038,0.01319253,0.01672810,0.02091905,0.00476683,0.00000000,59557809.22735000,0.00000000,63997373.56077001,False,False
BNTX,4.62388443,0.04131050,-0.00736077,-0.00444721,-0.08888889,-0.02922810,-0.02004903,0.00000000,59504792.00000000,0.00000000,63997373.56077001,False,False
IWY,4.11153139,0.01740928,0.01298785,0.02858375,0.01877343,0.01229313,-0.02998328,0.00000000,59449476.89250000,0.00000000,63997373.56077001,False,False
FRT,1.93865081,0.01903456,0.00000000,0.01365487,0.03678933,-0.03268117,-0.06986365,0.00000000,59408515.16010000,0.00000000,63997373.56077001,False,False
HSBC,0.58570030,0.01221196,-0.00354443,0.02593655,0.02593655,0.04005725,0.04112515,0.00000000,59274360.11175000,0.00000000,63997373.56077001,False,False
AIZ,3.93955457,0.01890481,-0.00042211,0.03346029,0.06369762,0.00085490,-0.02641070,0.00000000,59249928.06950000,0.00000000,63997373.56077001,False,False
WLK,2.47351295,0.02153427,0.00220747,0.02600198,0.07197253,0.05199337,0.00177917,0.00000000,59028202.93400000,0.00000000,63997373.56077001,False,False
IVZ,0.43051449,0.02613757,0.01956039,0.03739277,0.05134457,-0.02549402,-0.04919935,0.00000000,59024258.94260000,0.00000000,63997373.56077001,False,False
MGA,1.06326502,0.02735664,-0.00542239,-0.00173113,0.02074486,-0.02181775,-0.07771381,0.00000000,58886054.10415000,0.00000000,63997373.56077001,False,False
BWXT,3.13861619,0.02583521,0.01073247,0.04542756,0.06748326,0.09821824,0.00467247,0.00000000,58741040.43240000,0.00000000,63997373.56077001,False,False
LBRDK,1.71012906,0.02387475,0.00856934,0.01324461,0.04095717,0.00684403,-0.06684575,0.00000000,58735104.14060000,0.00000000,63997373.56077001,False,False
AMLP,0.67951022,0.01423723,0.00446591,0.02416221,0.05144231,0.06137031,0.06882891,0.00000000,58669615.10800000,0.00000000,63997373.56077001,False,False
ZTO,0.51178037,0.02734527,0.01488531,0.02911014,0.06469946,0.00315168,-0.01445498,0.00000000,58505077.00845000,0.00000000,63997373.56077001,False,False
CRDO,4.97654277,0.06219124,0.05846561,0.15319210,0.08428184,0.12815452,0.03585761,0.00000000,58278928.50000000,0.00000000,63997373.56077001,False,False
ELAN,0.40687514,0.03384985,0.00083264,0.02735043,0.05161855,-0.00248963,-0.00988468,0.00000000,58204133.00000000,0.00000000,63997373.56077001,False,False
JLL,8.31284188,0.03176720,0.00836191,0.08824753,0.09866488,0.04961694,-0.03712698,0.00000000,58134071.50000000,0.00000000,63997373.56077001,False,False
CUBE,0.87989540,0.02208551,-0.00313519,0.01746581,0.02808895,-0.00576967,-0.08764393,0.00000000,57547714.09435000,0.00000000,63997373.56077001,False,False
RBA,1.56603898,0.01764865,-0.00656734,-0.00245973,0.00529417,-0.01206552,-0.06062508,0.00000000,57521355.03600000,0.00000000,63997373.56077001,False,False
CLH,5.21341282,0.02162883,0.00760806,0.02613878,0.04932306,0.05028322,-0.02598295,0.00000000,57275008.00000000,0.00000000,63997373.56077001,False,False
SONY,0.37762134,0.01834681,0.01524665,0.03823047,0.01425108,-0.02133972,-0.03955203,0.00000000,57274335.34460000,0.00000000,63997373.56077001,False,False
CM,0.88215583,0.01439209,-0.00095676,0.01522981,0.00983067,-0.00159303,-0.04290901,0.00000000,57121328.94550000,0.00000000,63997373.56077001,False,False
BZ,0.51978233,0.03563228,0.05988433,0.04554935,0.13700242,0.07698214,0.06372553,0.00000000,57075983.42355000,0.00000000,63997373.56077001,False,False
HTHT,1.04333280,0.03460829,0.03179558,0.00920260,0.04262221,-0.02394258,-0.02752563,0.00000000,57072373.38249999,0.00000000,63997373.56077001,False,False
IBP,7.19245198,0.03733507,-0.01527342,0.04567068,0.13953956,0.13138159,0.00410197,0.00000000,56790197.62500000,1.00000000,63997373.56077001,False,False
SCZ,0.61700469,0.01049199,0.00395901,0.02665305,0.02578809,0.00428991,-0.01732505,0.00000000,55902981.98835000,0.00000000,63997373.56077001,False,False
BOXX,0.04483204,0.00040543,0.00054289,0.00072398,0.00108637,0.00226593,0.00490731,0.00000000,55320761.14750000,0.00000000,63997373.56077001,False,False
NOK,0.10106219,0.02302079,0.01576621,0.00000000,-0.00221148,0.01121075,0.00894946,0.00000000,55284156.46956500,0.00000000,63997373.56077001,False,False
GGG,1.47359937,0.01748148,0.00466129,0.02737893,0.06067744,0.02282754,-0.02303256,0.00000000,55187686.53884999,0.00000000,63997373.56077001,False,False
TTEK,0.91767055,0.02171004,0.00566961,0.01841706,0.03803225,0.06770298,0.02503825,0.00000000,55116838.41400000,0.00000000,63997373.56077001,False,False
FNF,1.14356854,0.02115209,0.00606833,0.04313457,0.06986229,0.03679917,-0.02305919,0.00000000,55090060.17130000,0.00000000,63997373.56077001,False,False
ACI,0.48623603,0.02549890,-0.02772197,-0.05258059,-0.01553449,-0.00101633,-0.01057454,0.00000000,55034828.96529999,0.00000000,63997373.56077001,False,False
FEZ,0.62409615,0.01275347,0.00418003,0.03002378,0.03573560,0.05811990,0.01943440,0.00000000,55030745.91510000,0.00000000,63997373.56077001,False,False
LECO,4.93665799,0.02567913,0.00093198,0.01669064,0.07650870,0.05157673,-0.03612452,0.00000000,55024640.90500000,0.00000000,63997373.56077001,False,False
YMM,0.38039744,0.03407694,0.00625592,0.00805512,0.08165539,0.04066488,0.06629159,0.00000000,54979834.53484000,0.00000000,63997373.56077001,False,False
SMTC,4.06116490,0.05414887,0.08806035,0.16315136,0.13378685,0.20772947,0.09857917,0.00000000,54843274.00000000,0.00000000,63997373.56077001,False,False
OHI,0.75928463,0.02177691,-0.01268601,0.00000000,0.01438966,-0.01346820,-0.04229751,0.00000000,54770818.30330000,0.00000000,63997373.56077001,False,False
OPEN,0.13933386,0.09675962,-0.06493506,0.05109489,-0.02040816,-0.09433962,-0.25000000,0.00000000,54724753.00000000,0.00000000,63997373.56077001,False,False
VOYA,1.44022961,0.02121232,-0.00200640,0.02035728,0.04924647,0.01515346,0.00824764,0.00000000,54655564.63910000,0.00000000,63997373.56077001,False,False
SNV,1.63618515,0.03091978,0.00700872,0.01751522,0.07141541,0.07415572,0.00501968,0.00000000,54439955.62000000,0.00000000,63997373.56077001,False,False
MTSI,4.51906738,0.03107811,0.01849128,0.06754276,0.09429561,0.12346442,0.03186205,0.00000000,54404165.50000000,0.00000000,63997373.56077001,False,False
HALO,1.64247922,0.02997225,-0.01029438,0.01801969,0.03787879,0.14142887,0.14095357,0.00000000,54356116.00000000,0.00000000,63997373.56077001,False,False
GLPI,0.78306630,0.01742164,0.00125190,0.02430181,0.05326810,0.00586315,-0.03494541,0.00000000,54314428.44270000,0.00000000,63997373.56077001,False,False
XLG,0.76851481,0.01533408,0.01263825,0.02559795,0.01979852,0.01345118,-0.01977156,0.00000000,54209597.23325001,1.00000000,63997373.56077001,False,False
ADC,1.39075412,0.01994825,0.00401936,0.02533705,0.05968409,0.03871602,-0.01818906,0.00000000,54062305.29899999,0.00000000,63997373.56077001,False,False
IONQ,6.15678216,0.15831273,-0.06401925,0.31785835,0.20290752,-0.09767981,-0.06983975,0.00000000,53989867.50000000,0.00000000,63997373.56077001,False,False
NDSN,5.02657655,0.02357062,0.01197250,0.04325025,0.08124990,0.05566529,-0.03057523,0.00000000,53924343.48700000,0.00000000,63997373.56077001,False,False
TEM,3.87217464,0.11016144,0.01151079,0.10430412,-0.06316631,0.02627737,-0.11860582,0.00000000,53706840.00000000,0.00000000,63997373.56077001,False,False
CGDV,0.36091490,0.01017269,0.00816390,0.01790284,0.02489232,0.01617107,-0.00977144,0.00000000,53649692.60519999,0.00000000,63997373.56077001,False,False
GMED,1.94459839,0.02141628,0.00364762,0.02971195,0.04283909,0.10961750,0.11138311,0.00000000,53242447.00000000,0.00000000,63997373.56077001,False,False
VNO,1.39091753,0.03437326,0.00902673,0.03971808,0.09562941,-0.02956271,-0.08027593,0.00000000,53184770.84575000,0.00000000,63997373.56077001,False,False
UBS,0.54013463,0.01638445,0.02684679,0.05681541,0.05354272,0.12417434,0.06976827,0.00000000,52985535.78720000,0.00000000,63997373.56077001,False,False
SPHQ,0.74869197,0.01111903,0.00694935,0.02374860,0.02978587,0.01869634,-0.02130378,0.00000000,52888458.07350000,0.00000000,63997373.56077001,False,False
TS,0.60886211,0.01627961,-0.00693283,-0.01427446,0.00624459,0.02927918,0.01682920,0.00000000,52848403.86155000,0.00000000,63997373.56077001,False,False
BBD,0.06672998,0.03558211,-0.01009760,0.01554690,0.04255544,0.02677281,0.01640002,0.00000000,52790612.29772000,0.00000000,63997373.56077001,False,False
OEF,3.98890697,0.01377347,0.01187947,0.02605455,0.02271379,0.01437103,-0.01724191,0.00000000,52545486.01899999,2.00000000,63997373.56077001,False,False
VXF,3.20987844,0.01645560,0.00652742,0.03096658,0.04477140,0.03632886,-0.02071400,0.00000000,52447505.60699999,0.00000000,63997373.56077001,False,False
SCHP,0.09086695,0.00364531,0.00077486,0.00855327,0.01012266,0.00542501,-0.00301969,0.00000000,52157670.69800000,0.00000000,63997373.56077001,False,False
MMYT,5.10031606,0.04775577,0.01434134,0.03830449,0.00366507,-0.08113224,-0.08974687,0.00000000,52001935.00000000,0.00000000,63997373.56077001,False,False
NYT,0.97223809,0.01893780,-0.00115569,0.00484430,0.02086735,-0.00611565,-0.06475836,0.00000000,51569011.38130000,0.00000000,63997373.56077001,False,False
DOX,1.31114254,0.01572743,0.00248075,0.01458225,0.03260064,0.00867396,-0.02076711,0.00000000,51531731.21350000,0.00000000,63997373.56077001,False,False
OSK,2.28584569,0.02426554,0.01428267,0.03063865,0.07045594,0.02458090,-0.03259255,0.00000000,51503963.79050000,0.00000000,63997373.56077001,False,False
TBIL,0.01507372,0.00031326,0.00039918,0.00080075,0.00080075,0.00200533,0.00403338,0.00000000,51493095.33805000,0.00000000,63997373.56077001,False,False
L,1.46608538,0.01704388,0.00197440,0.03380049,0.06310799,0.02483383,0.02641869,0.00000000,51466865.80105000,0.00000000,63997373.56077001,False,False
GBIL,0.03228248,0.00033479,0.00029980,0.00070051,0.00090098,0.00190352,0.00399825,0.00000000,51263671.78045000,0.00000000,63997373.56077001,False,False
CX,0.16276419,0.03056949,-0.01651335,-0.00740661,-0.03770107,-0.05799512,-0.04285612,0.00000000,51171068.24593500,0.00000000,63997373.56077001,False,False
AIT,5.99412086,0.02345824,0.00724124,0.01598794,0.05143113,0.07870685,-0.00556522,0.00000000,50996893.62250000,0.00000000,63997373.56077001,False,False
CHDN,3.11347746,0.02480602,0.01148379,-0.02287254,-0.00677381,-0.04247755,-0.06528199,0.00000000,50844717.85000000,0.00000000,63997373.56077001,False,False
WTRG,0.66989488,0.01982078,-0.00369954,0.02638420,0.02728892,-0.02858128,-0.08709416,0.00000000,50670049.48010000,0.00000000,63997373.56077001,False,False
SPMD,0.79365517,0.01418019,0.00459856,0.02546002,0.04566260,0.04106269,-0.00894037,0.00000000,50258084.38800000,0.00000000,63997373.56077001,False,False
VOD,0.13074172,0.01615218,0.00000000,0.02788000,0.05341675,-0.00352456,-0.01050088,0.00000000,50238358.25015000,0.00000000,63997373.56077001,False,False
WBS,1.63699601,0.02823629,0.02985931,0.05685421,0.11220909,0.08867123,0.01135652,0.00000000,50146495.23455000,0.00000000,63997373.56077001,False,False
DFAC,0.41792401,0.01190697,0.00738481,0.02425594,0.03350893,0.02633149,-0.00893954,0.00000000,50123973.30249999,0.00000000,63997373.56077001,False,False
BYD,1.50308384,0.02025883,0.01106952,0.03026474,0.05360021,0.04259968,0.01531998,0.00000000,49969178.99789999,0.00000000,63997373.56077001,False,False
JXN,2.78427144,0.03116887,0.00162249,0.04315504,0.09497356,0.05480266,0.00140578,0.00000000,49839447.72470000,0.00000000,63997373.56077001,False,False
ROIV,0.35085871,0.03146715,0.02387511,0.01919561,0.04891816,-0.07698675,-0.07851240,0.00000000,49789654.50000000,0.00000000,63997373.56077001,False,False
AVAV,6.82163463,0.04042690,0.02025515,0.02477833,0.02248076,0.07855545,-0.00035545,0.00000000,49760328.00000000,0.00000000,63997373.56077001,False,False
HL,0.23158039,0.04314613,0.00560758,-0.00185594,0.03461404,0.02281216,0.01509398,0.00000000,49548672.17160000,0.00000000,63997373.56077001,False,False
VDE,1.95755230,0.01521587,0.00690303,0.02787565,0.06191447,0.08128189,0.08707445,0.00000000,49512854.11100000,0.00000000,63997373.56077001,False,False
RKLB,2.17275552,0.09053148,-0.02597403,-0.00662252,-0.10813824,-0.03846154,-0.07335907,0.00000000,49450291.50000000,0.00000000,63997373.56077001,False,False
FLOT,0.02898545,0.00059647,0.00000000,0.00039114,0.00098048,0.00196289,0.00486560,0.00000000,49443975.21860000,0.00000000,63997373.56077001,False,False
VV,3.39014908,0.01245984,0.00983161,0.02643363,0.02934990,0.02231858,-0.01258197,0.00000000,49413993.14250000,0.00000000,63997373.56077001,False,False
BRX,0.52663820,0.02068062,-0.00829494,-0.00076124,0.01739926,-0.03421270,-0.07935894,0.00000000,49312803.29695000,0.00000000,63997373.56077001,False,False
SPAB,0.11531082,0.00479682,0.00039951,0.01172539,0.01050056,0.00039951,-0.00790736,0.00000000,49254886.84500000,0.00000000,63997373.56077001,False,False
EHC,1.74826606,0.01853772,0.00349542,0.01805342,0.04052721,0.03146502,-0.02870667,0.00000000,49100577.78050000,1.00000000,63997373.56077001,False,False
IONS,1.39558215,0.04440287,-0.02633209,-0.03854390,-0.06066946,-0.09397521,-0.17506562,0.00000000,48925912.00000000,0.00000000,63997373.56077001,False,False
AU,0.80125236,0.03084480,0.01186493,0.03371310,0.05042479,0.12120179,0.11161083,0.00000000,48868465.11400000,0.00000000,63997373.56077001,False,False
EGP,3.41578708,0.02170987,-0.01758921,-0.00493302,0.03713811,0.02016495,-0.04051664,0.00000000,48843217.50650001,0.00000000,63997373.56077001,False,False
SPEM,0.39819077,0.01071736,0.00869863,0.01999423,0.02463845,0.00078384,-0.02704868,0.00000000,48751668.44059999,0.00000000,63997373.56077001,False,False
DVY,1.57596797,0.01213646,0.00657334,0.02806609,0.04837642,0.02845693,-0.00084639,0.00000000,48534982.59150000,0.00000000,63997373.56077001,False,False
ASND,5.66113108,0.04418271,-0.02651573,-0.02614578,-0.00820497,-0.07152174,-0.06200586,0.00000000,48499502.25000000,0.00000000,63997373.56077001,False,False
SPSB,0.04229307,0.00147958,0.00000000,0.00301769,0.00335216,0.00234240,0.00269048,0.00000000,48339037.15245000,0.00000000,63997373.56077001,False,False
TRI,2.35887183,0.01502820,0.00696057,0.03101661,0.02682812,-0.01276786,-0.04640312,0.00000000,48080428.90600000,0.00000000,63997373.56077001,False,False
